"sector","transect","subunit","observer1","observer2","S1","S2","B","grp.size","subunit.area"
"Piratuba_ Araguari","tc1","t16",0,0,0,0,0,0,0.4476
"Piratuba_ Araguari","tc1","t17",0,0,0,0,0,0,0.4485
"Piratuba_ Araguari","tc1","t18",0,0,0,0,0,0,0.4353
"Piratuba_ Araguari","tc1","t19",0,0,0,0,0,0,0.4305
"Piratuba_ Araguari","tc1","t2",0,0,0,0,0,0,0.4476
"Piratuba_central","tc1","t20",0,0,0,0,0,0,0.4527
"Piratuba_central","tc1","t20",0,0,0,0,0,0,0.4527
"Piratuba_central","tc1","t21",0,0,0,0,0,0,0.4404
"Piratuba_central","tc1","t22",0,0,0,0,0,0,0.4452
"Piratuba_central","tc1","t23",0,0,0,0,0,0,0.4542
"Piratuba_central","tc1","t24",0,0,0,0,0,0,0.4506
"Piratuba_central","tc1","t25",0,0,0,0,0,0,0.4434
"Piratuba_central","tc1","t26",0,0,0,0,0,0,0.4305
"Piratuba_central","tc1","t27",0,0,0,0,0,0,0.4314
"Piratuba_central","tc1","t28",0,0,0,0,0,0,0.4437
"Piratuba_central","tc1","t29",0,0,0,0,0,0,0.4443
"Piratuba_ Araguari","tc1","t3",0,0,0,0,0,0,0.4353
"Piratuba_central","tc1","t30",0,0,0,0,0,0,0.4437
"Piratuba_central","tc1","t31",0,0,0,0,0,0,0.4473
"Piratuba_central","tc1","t32",0,0,0,0,0,0,0.4557
"Piratuba_central","tc1","t33",0,0,0,0,0,0,0.4419
"Piratuba_central","tc1","t34",0,0,0,0,0,0,0.4353
"Piratuba_central","tc1","t35",0,0,0,0,0,0,0.4389
"Piratuba_central","tc1","t36",0,0,0,0,0,0,0.4278
"Piratuba_central","tc1","t37",0,0,0,0,0,0,0.4407
"Piratuba_central","tc1","t38",0,0,0,0,0,0,0.4419
"Piratuba_ Araguari","tc1","t4",0,0,0,0,0,0,0.435
"Piratuba_ Araguari","tc1","t6",0,0,0,0,1,39,0.4416
"Piratuba_ Araguari","tc1","t6",0,1,0,1,0,1,0.4218
"Piratuba_ Araguari","tc1","t7",0,0,0,0,0,0,0.4074
"Piratuba_ Araguari","tc1","t9",0,5,0,1,0,5,0.447
"Piratuba_central","tc2","t1",0,0,0,0,0,0,0.453197765363129
"Piratuba_central","tc2","t10",0,0,0,0,0,0,0.4695
"Piratuba_central","tc2","t11",0,0,0,0,0,0,0.4575
"Piratuba_central","tc2","t12",0,0,0,0,0,0,0.4503
"Piratuba_central","tc2","t13",0,0,0,0,0,0,0.4362
"Piratuba_central","tc2","t14",0,0,0,0,0,0,0.4473
"Piratuba_central","tc2","t15",0,0,0,0,0,0,0.438
"Piratuba_central","tc2","t16",0,0,0,0,0,0,0.4635
"Piratuba_central","tc2","t17",0,0,0,0,0,0,0.4587
"Piratuba_ Araguari","tc2","t18",0,0,0,0,0,0,0.4665
"Piratuba_ Araguari","tc2","t19",0,0,0,0,0,0,0.4674
"Piratuba_central","tc2","t2",0,0,0,0,0,0,0.4845
"Piratuba_ Araguari","tc2","t20",0,0,0,0,0,0,0.4536
"Piratuba_ Araguari","tc2","t20",0,0,0,0,0,0,0.4395
"Piratuba_ Araguari","tc2","t21",0,0,0,0,0,0,0.4584
"Piratuba_ Araguari","tc2","t22",0,0,0,0,0,0,0.4563
"Piratuba_ Araguari","tc2","t23",0,0,0,0,0,0,0.4626
"Piratuba_ Araguari","tc2","t24",0,0,0,0,0,0,0.4659
"Piratuba_ Araguari","tc2","t25",0,0,0,0,0,0,0.4617
"Piratuba_ Araguari","tc2","t26",0,0,0,0,0,0,0.4821
"Piratuba_central","tc2","t3",0,0,0,0,0,0,0.4524
"Piratuba_central","tc2","t4",0,0,0,0,0,0,0.4548
"Piratuba_central","tc2","t5",0,0,0,0,0,0,0.4629
"Piratuba_central","tc2","t6",0,0,0,0,0,0,0.4614
"Piratuba_central","tc2","t7",0,0,0,0,0,0,0.456
"Piratuba_central","tc2","t8",0,0,0,0,0,0,0.4476
"Piratuba_central","tc2","t9",0,0,0,0,0,0,0.4629
"Piratuba_ Araguari","tc3","t10",0,0,0,0,0,0,0.4587
"Piratuba_ Araguari","tc3","t11",0,0,0,0,0,0,0.4398
"Piratuba_ Araguari","tc3","t12",0,0,0,0,0,0,0.4359
"Piratuba_ Araguari","tc3","t13",0,0,0,0,0,0,0.4383
"Piratuba_ Araguari","tc3","t14",0,0,0,0,0,0,0.4368
"Piratuba_central","tc3","t15",0,0,0,0,0,0,0.4524
"Piratuba_central","tc3","t16",0,0,0,0,0,0,0.4281
"Piratuba_central","tc3","t17",0,0,0,0,0,0,0.4548
"Piratuba_central","tc3","t18",0,0,0,0,0,0,0.4521
"Piratuba_central","tc3","t19",0,0,0,0,0,0,0.4368
"Piratuba_ Araguari","tc3","t2",0,0,0,0,1,40,0.3558
"Piratuba_central","tc3","t20",0,0,0,0,0,0,0.4179
"Piratuba_central","tc3","t20",0,0,0,0,0,0,0.4245
"Piratuba_central","tc3","t21",0,0,0,0,0,0,0.4392
"Piratuba_central","tc3","t22",0,0,0,0,0,0,0.432
"Piratuba_central","tc3","t23",0,0,0,0,0,0,0.4392
"Piratuba_central","tc3","t24",0,0,0,0,0,0,0.4338
"Piratuba_central","tc3","t25",0,0,0,0,0,0,0.4185
"Piratuba_central","tc3","t26",0,0,0,0,0,0,0.4269
"Piratuba_central","tc3","t27",0,0,0,0,0,0,0.4191
"Piratuba_central","tc3","t28",0,0,0,0,0,0,0.4356
"Piratuba_central","tc3","t29",0,0,0,0,0,0,0.4461
"Piratuba_ Araguari","tc3","t3",0,3,0,1,0,3,0.4074
"Piratuba_ Araguari","tc3","t3",0,0,0,0,1,33,0.4074
"Piratuba_ Araguari","tc3","t4",0,0,0,0,1,25,0.4245
"Piratuba_ Araguari","tc3","t5",0,0,0,0,0,0,0.435
"Piratuba_ Araguari","tc3","t6",0,0,0,0,0,0,0.4386
"Piratuba_ Araguari","tc3","t7",0,0,0,0,0,0,0.4566
"Piratuba_ Araguari","tc3","t8",0,0,0,0,0,0,0.4374
"Piratuba_ Araguari","tc3","t9",0,0,0,0,0,0,0.459
"Piratuba_central","tc4","t1",0,0,0,0,0,0,0.453197765363129
"Piratuba_central","tc4","t10",0,0,0,0,0,0,0.4686
"Piratuba_central","tc4","t11",0,0,0,0,0,0,0.4791
"Piratuba_central","tc4","t12",0,0,0,0,0,0,0.4875
"Piratuba_central","tc4","t13",0,0,0,0,0,0,0.4707
"Piratuba_central","tc4","t14",0,0,0,0,0,0,0.4809
"Piratuba_central","tc4","t15",0,0,0,0,0,0,0.4827
"Piratuba_central","tc4","t16",0,0,0,0,0,0,0.4845
"Piratuba_ Araguari","tc4","t17",0,0,0,0,0,0,0.4791
"Piratuba_ Araguari","tc4","t18",0,0,0,0,0,0,0.4827
"Piratuba_ Araguari","tc4","t19",0,0,0,0,0,0,0.471
"Piratuba_central","tc4","t2",0,0,0,0,0,0,0.486
"Piratuba_ Araguari","tc4","t20",0,0,0,0,0,0,0.4602
"Piratuba_ Araguari","tc4","t20",0,0,0,0,0,0,0.4761
"Piratuba_ Araguari","tc4","t21",0,0,0,0,0,0,0.4806
"Piratuba_ Araguari","tc4","t22",0,0,0,0,0,0,0.4935
"Piratuba_ Araguari","tc4","t23",0,0,0,0,0,0,0.4797
"Piratuba_ Araguari","tc4","t24",0,0,0,0,0,0,0.4878
"Piratuba_central","tc4","t3",0,0,0,0,0,0,0.4743
"Piratuba_central","tc4","t4",0,0,0,0,0,0,0.4653
"Piratuba_central","tc4","t5",0,0,0,0,0,0,0.4674
"Piratuba_central","tc4","t6",0,0,0,0,0,0,0.4698
"Piratuba_central","tc4","t7",0,0,0,0,0,0,0.4707
"Piratuba_central","tc4","t8",0,0,0,0,0,0,0.4788
"Piratuba_central","tc4","t9",0,0,0,0,0,0,0.4827
"Piratuba_ Araguari","tc5","t1",0,0,0,0,0,0,0.4059
"Piratuba_ Araguari","tc5","t10",0,0,0,0,0,0,0.4482
"Piratuba_ Araguari","tc5","t11",0,0,0,0,0,0,0.4551
"Piratuba_ Araguari","tc5","t12",0,0,0,0,0,0,0.4326
"Piratuba_central","tc5","t13",0,0,0,0,0,0,0.4143
"Piratuba_central","tc5","t14",0,0,0,0,0,0,0.4176
"Piratuba_central","tc5","t15",0,0,0,0,0,0,0.4362
"Piratuba_central","tc5","t16",0,0,0,0,0,0,0.4359
"Piratuba_central","tc5","t17",0,0,0,0,0,0,0.4422
"Piratuba_central","tc5","t18",0,0,0,0,0,0,0.4371
"Piratuba_central","tc5","t19",0,0,0,0,0,0,0.4302
"Piratuba_ Araguari","tc5","t2",0,0,0,0,1,28,0.4422
"Piratuba_ Araguari","tc5","t2",1,1,0,0,1,1,0.4422
"Piratuba_ Araguari","tc5","t2",0,1,0,1,0,1,0.4422
"Piratuba_central","tc5","t20",0,0,0,0,0,0,0.4302
"Piratuba_central","tc5","t20",0,0,0,0,0,0,0.4302
"Piratuba_central","tc5","t21",0,0,0,0,0,0,0.438
"Piratuba_central","tc5","t22",0,0,0,0,0,0,0.447
"Piratuba_central","tc5","t23",0,0,0,0,0,0,0.4257
"Piratuba_central","tc5","t24",0,0,0,0,0,0,0.4203
"Piratuba_central","tc5","t25",0,0,0,0,0,0,0.4371
"Piratuba_central","tc5","t26",0,0,0,0,0,0,0.4287
"Piratuba_central","tc5","t27",0,0,0,0,0,0,0.4335
"Piratuba_ Araguari","tc5","t3",0,0,0,0,1,22,0.4431
"Piratuba_ Araguari","tc5","t3",6,6,0,0,1,6,0.4431
"Piratuba_ Araguari","tc5","t4",0,0,0,0,0,0,0.4467
"Piratuba_ Araguari","tc5","t5",0,0,0,0,0,0,0.4266
"Piratuba_ Araguari","tc5","t6",0,0,0,0,0,0,0.4389
"Piratuba_ Araguari","tc5","t7",0,0,0,0,0,0,0.4248
"Piratuba_ Araguari","tc5","t8",0,0,0,0,0,0,0.4353
"Piratuba_ Araguari","tc5","t9",0,0,0,0,0,0,0.4428
"Piratuba_central","tc6","t1",0,0,0,0,0,0,0.453197765363129
"Piratuba_central","tc6","t10",0,0,0,0,0,0,0.4668
"Piratuba_central","tc6","t11",0,0,0,0,0,0,0.4737
"Piratuba_central","tc6","t12",0,0,0,0,0,0,0.4821
"Piratuba_central","tc6","t13",0,0,0,0,0,0,0.4704
"Piratuba_central","tc6","t14",0,0,0,0,0,0,0.4776
"Piratuba_central","tc6","t15",0,0,0,0,0,0,0.4749
"Piratuba_central","tc6","t16",0,0,0,0,0,0,0.4773
"Piratuba_ Araguari","tc6","t17",0,0,0,0,0,0,0.4875
"Piratuba_ Araguari","tc6","t18",0,0,0,0,0,0,0.489
"Piratuba_ Araguari","tc6","t19",0,0,0,0,0,0,0.4776
"Piratuba_central","tc6","t2",0,0,0,0,0,0,0.4827
"Piratuba_ Araguari","tc6","t20",0,0,0,0,0,0,0.4599
"Piratuba_ Araguari","tc6","t20",0,3,0,1,0,3,0.4599
"Piratuba_ Araguari","tc6","t21",0,0,0,0,0,0,0.4665
"Piratuba_ Araguari","tc6","t22",0,0,0,1,0,162,0.4803
"Piratuba_ Araguari","tc6","t22",0,3,0,1,0,3,0.4992
"Piratuba_ Araguari","tc6","t23",0,0,0,0,0,0,0.4884
"Piratuba_ Araguari","tc6","t24",0,0,0,0,0,0,0.4737
"Piratuba_ Araguari","tc6","t25",0,0,0,0,0,0,0.4827
"Piratuba_central","tc6","t3",0,0,0,0,0,0,0.4734
"Piratuba_central","tc6","t4",0,0,0,0,0,0,0.4683
"Piratuba_central","tc6","t5",0,0,0,0,0,0,0.4707
"Piratuba_central","tc6","t6",0,0,0,0,0,0,0.4821
"Piratuba_central","tc6","t8",0,0,0,0,0,0,0.4875
"Piratuba_central","tc6","t9",0,0,0,0,0,0,0.4836
"Piratuba_ Araguari","tn10","t1",0,0,0,0,0,0,0.4722
"Piratuba_ Araguari","tn10","t10",0,0,0,0,0,0,0.4956
"Piratuba_ Araguari","tn10","t11",0,0,0,0,1,14.3,0.4635
"Piratuba_ Araguari","tn10","t12",0,0,1,0,0,14.3,0.4596
"Piratuba_ Araguari","tn10","t12",0,0,1,0,0,14.3,0.4596
"Piratuba_ Araguari","tn10","t13",0,0,0,0,0,0,0.4599
"Piratuba_ Araguari","tn10","t14",0,0,0,0,0,0,0.4791
"Piratuba_ Araguari","tn10","t2",0,0,0,0,0,0,0.4773
"Piratuba_ Araguari","tn10","t3",0,0,0,0,0,0,0.4737
"Piratuba_ Araguari","tn10","t4",0,0,0,0,0,0,0.4857
"Piratuba_ Araguari","tn10","t5",0,0,0,0,0,0,0.477
"Piratuba_ Araguari","tn10","t6",0,0,0,0,0,0,0.4815
"Piratuba_ Araguari","tn10","t7",0,0,0,0,0,0,0.4854
"Piratuba_ Araguari","tn10","t8",14,14,0,0,1,14,0.4701
"Piratuba_ Araguari","tn10","t9",6,6,0,0,1,6,0.4836
"Piratuba_ Araguari","tn11","t1",1,1,0,0,1,1,0.4125
"Piratuba_ Araguari","tn11","t10",0,0,0,0,0,0,0.4398
"Piratuba_ Araguari","tn11","t11",0,0,0,0,0,0,0.4446
"Piratuba_ Araguari","tn11","t2",1,1,0,0,1,1,0.4128
"Piratuba_ Araguari","tn11","t2",8,7,0,0,1,8,0.4128
"Piratuba_ Araguari","tn11","t3",0,0,0,0,0,0,0.4032
"Piratuba_ Araguari","tn11","t4",0,0,0,0,0,0,0.4152
"Piratuba_ Araguari","tn11","t5",0,0,0,0,0,0,0.4356
"Piratuba_ Araguari","tn11","t6",0,0,0,0,0,0,0.4215
"Piratuba_ Araguari","tn11","t7",0,0,0,0,0,0,0.4248
"Piratuba_ Araguari","tn11","t8",0,12,0,1,0,12,0.4302
"Piratuba_ Araguari","tn11","t9",0,0,0,0,1,14.3,0.4347
"Piratuba_ Araguari","tn12","t1",0,2,0,1,0,2,0.4587
"Piratuba_ Araguari","tn12","t10",0,0,0,0,0,0,0.4647
"Piratuba_ Araguari","tn12","t11",0,0,0,0,0,0,0.5028
"Piratuba_ Araguari","tn12","t2",0,0,0,0,0,0,0.4665
"Piratuba_ Araguari","tn12","t3",0,0,0,0,0,0,0.4737
"Piratuba_ Araguari","tn12","t4",0,0,0,0,0,0,0.4689
"Piratuba_ Araguari","tn12","t5",0,0,0,0,0,0,0.4812
"Piratuba_ Araguari","tn12","t6",0,0,0,0,0,0,0.4848
"Piratuba_ Araguari","tn12","t7",0,0,0,0,0,0,0.4854
"Piratuba_ Araguari","tn12","t8",0,0,0,0,0,0,0.4677
"Piratuba_ Araguari","tn12","t9",0,0,0,0,0,0,0.4356
"Piratuba_ Araguari","tn13","t1",0,0,0,0,0,0,0.4191
"Piratuba_ Araguari","tn13","t10",5,4,0,0,1,5,0.4542
"Piratuba_ Araguari","tn13","t11",0,0,0,0,0,0,0.4476
"Piratuba_ Araguari","tn13","t12",0,0,0,0,0,0,0.4284
"Piratuba_ Araguari","tn13","t13",0,0,0,0,0,0,0.4317
"Piratuba_ Araguari","tn13","t14",0,0,0,0,0,0,0.453197765363129
"Piratuba_ Araguari","tn13","t2",0,0,0,0,0,0,0.4086
"Piratuba_ Araguari","tn13","t3",2,0,1,0,0,2,0.4389
"Piratuba_ Araguari","tn13","t4",0,1,0,1,0,1,0.4269
"Piratuba_ Araguari","tn13","t4",8,8,0,0,1,8,0.4269
"Piratuba_ Araguari","tn13","t5",0,3,0,1,0,3,0.4377
"Piratuba_ Araguari","tn13","t5",0,2,0,1,0,2,0.4377
"Piratuba_ Araguari","tn13","t6",0,0,0,0,0,0,0.4374
"Piratuba_ Araguari","tn13","t7",0,0,0,0,0,0,0.4299
"Piratuba_ Araguari","tn13","t8",0,0,0,0,0,0,0.4512
"Piratuba_ Araguari","tn13","t9",12,14,0,0,1,14,0.4473
"Piratuba_ Araguari","tn13","t9",0,4,0,1,0,4,0.4473
"Piratuba_ Araguari","tn14","t1",0,0,0,1,0,0,0.4686
"Piratuba_ Araguari","tn14","t2",0,0,0,0,0,0,0.4911
"Piratuba_ Araguari","tn14","t3",0,0,0,0,0,0,0.5049
"Piratuba_ Araguari","tn14","t4",0,0,0,0,0,0,0.4656
"Piratuba_ Araguari","tn15","t2",4,0,1,0,0,4,0.3321
"Piratuba_ Araguari","tn15","t3",0,0,0,0,0,0,0.4179
"Piratuba_ Araguari","tn15","t4",0,0,0,0,1,14.3,0.4329
"Piratuba_ Araguari","tn15","t5",0,0,0,0,0,0,0.4122
"Piratuba_ Araguari","tn15","t6",2,2,0,0,1,2,0.4248
"Piratuba_ Araguari","tn15","t7",0,0,0,0,0,0,0.4125
"Piratuba_ Araguari","tn15","t8",0,0,0,0,0,0,0.4281
"Piratuba_ Araguari","tn15","t9",0,0,0,0,0,0,0.4179
"Piratuba_ Araguari","tn1","t1",0,0,0,0,0,0,0.405
"Piratuba_ Araguari","tn1","t2",0,0,0,0,0,0,0.4167
"Piratuba_ Araguari","tn1","t3",0,0,0,0,0,0,0.4386
"Piratuba_ Araguari","tn1","t4",0,0,0,0,0,0,0.4302
"Piratuba_ Araguari","tn1","t5",0,0,0,0,0,0,0.4122
"Piratuba_ Araguari","tn1","t6",2,2,0,1,0,1,0.402
"Piratuba_ Araguari","tn1","t7",0,0,0,0,0,0,0.4197
"Piratuba_ Araguari","tn1","t8",0,0,0,0,0,0,0.4233
"Piratuba_ Araguari","tn1","t9",0,0,0,0,0,0,0.4215
"Piratuba_ Araguari","tn2","t1",0,0,0,0,0,0,0.4662
"Piratuba_ Araguari","tn2","t10",0,0,0,0,0,0,0.4692
"Piratuba_ Araguari","tn2","t11",0,0,0,0,0,0,0.4665
"Piratuba_ Araguari","tn2","t12",0,0,0,0,0,0,0.4752
"Piratuba_ Araguari","tn2","t2",0,0,0,0,0,0,0.4602
"Piratuba_ Araguari","tn2","t3",0,0,0,0,0,0,0.4716
"Piratuba_ Araguari","tn2","t4",0,0,0,0,0,0,0.4725
"Piratuba_ Araguari","tn2","t5",0,0,0,0,0,0,0.462
"Piratuba_ Araguari","tn2","t6",0,0,0,0,0,0,0.4737
"Piratuba_ Araguari","tn2","t7",0,0,0,0,0,0,0.4638
"Piratuba_ Araguari","tn2","t8",0,0,0,0,0,0,0.4608
"Piratuba_ Araguari","tn2","t9",0,0,0,0,0,0,0.4782
"","tn3","t1",0,6,0,1,0,6,0.4116
"Piratuba_ Araguari","tn3","t10",0,0,0,0,0,0,0.414
"Piratuba_ Araguari","tn3","t11",0,0,0,0,0,0,0.4353
"Piratuba_ Araguari","tn3","t12",0,0,0,0,0,0,0.4215
"Piratuba_ Araguari","tn3","t13",0,0,0,0,0,0,0.4107
"Piratuba_ Araguari","tn3","t2",4,4,0,0,1,4,0.426
"Piratuba_ Araguari","tn3","t2",17,0,0,0,1,17,0.426
"Piratuba_ Araguari","tn3","t2",10,10,0,0,1,10,0.426
"Piratuba_ Araguari","tn3","t3",0,0,0,0,0,0,0.4158
"Piratuba_ Araguari","tn3","t4",0,0,0,0,0,0,0.4131
"Piratuba_ Araguari","tn3","t5",0,0,0,0,0,0,0.4269
"Piratuba_ Araguari","tn3","t6",0,0,0,0,0,0,0.4158
"Piratuba_ Araguari","tn3","t7",0,0,0,0,0,0,0.4026
"Piratuba_ Araguari","tn3","t8",0,0,0,0,0,0,0.3969
"Piratuba_ Araguari","tn3","t9",0,0,0,0,0,0,0.3975
"Piratuba_ Araguari","tn4","t1",0,0,0,0,0,0,0.4791
"Piratuba_ Araguari","tn4","t10",0,0,0,0,0,0,0.4722
"Piratuba_ Araguari","tn4","t11",0,0,0,0,0,0,0.4806
"Piratuba_ Araguari","tn4","t12",0,0,0,0,0,0,0.4602
"Piratuba_ Araguari","tn4","t13",0,0,0,0,0,0,0.4665
"Piratuba_ Araguari","tn4","t2",0,0,0,0,0,0,0.5004
"Piratuba_ Araguari","tn4","t3",0,0,0,0,0,0,0.4671
"Piratuba_ Araguari","tn4","t4",0,0,0,0,0,0,0.4737
"Piratuba_ Araguari","tn4","t5",0,0,0,0,0,0,0.4827
"Piratuba_ Araguari","tn4","t6",0,0,0,0,0,0,0.4824
"Piratuba_ Araguari","tn4","t7",0,0,0,0,0,0,0.4677
"Piratuba_ Araguari","tn4","t8",0,0,0,0,0,0,0.4692
"Piratuba_ Araguari","tn4","t9",0,0,0,0,0,0,0.4779
"Piratuba_ Araguari","tn5","t1",0,0,0,0,1,181,0.4791
"Piratuba_ Araguari","tn5","t10",0,0,0,0,0,0,0.4221
"Piratuba_ Araguari","tn5","t11",0,0,0,0,0,0,0.4203
"Piratuba_ Araguari","tn5","t12",0,0,0,0,0,0,0.4287
"Piratuba_ Araguari","tn5","t13",0,0,0,0,0,0,0.4104
"Piratuba_ Araguari","tn5","t14",0,0,0,0,0,0,0.3972
"Piratuba_ Araguari","tn5","t2",0,0,0,0,0,0,0.4293
"Piratuba_ Araguari","tn5","t3",0,0,0,0,0,0,0.3807
"Piratuba_ Araguari","tn5","t4",2,1,0,0,1,2,0.4032
"Piratuba_ Araguari","tn5","t4",0,5,0,1,0,5,0.4032
"Piratuba_ Araguari","tn5","t5",0,4,0,1,0,4,0.4215
"Piratuba_ Araguari","tn5","t5",0,0,0,0,1,14.3,0.4215
"Piratuba_ Araguari","tn5","t6",1,0,1,0,0,1,0.4011
"Piratuba_ Araguari","tn5","t7",0,0,0,0,0,0,0.402
"Piratuba_ Araguari","tn5","t8",0,0,0,0,0,0,0.4008
"Piratuba_ Araguari","tn5","t9",0,0,0,0,0,0,0.4227
"Piratuba_central","tn6","t1",0,0,0,0,0,0,0.4086
"Piratuba_ Araguari","tn6","t10",1,1,0,0,1,1,0.4692
"Piratuba_ Araguari","tn6","t11",0,0,0,0,0,0,0.4848
"Piratuba_ Araguari","tn6","t12",2,10,0,0,1,10,0.48
"Piratuba_ Araguari","tn6","t13",0,0,0,0,0,0,0.4803
"Piratuba_ Araguari","tn6","t14",0,0,0,0,0,0,0.4839
"Piratuba_ Araguari","tn6","t2",0,0,0,0,0,0,0.4752
"Piratuba_ Araguari","tn6","t3",0,0,0,0,0,0,0.4869
"Piratuba_ Araguari","tn6","t4",0,0,0,0,0,0,0.4836
"Piratuba_ Araguari","tn6","t5",0,0,0,0,0,0,0.4677
"Piratuba_ Araguari","tn6","t6",0,0,0,0,0,0,0.4761
"Piratuba_ Araguari","tn6","t7",0,0,0,0,0,0,0.4656
"Piratuba_ Araguari","tn6","t8",0,1,0,1,0,1,0.4767
"Piratuba_ Araguari","tn6","t9",0,0,0,0,0,0,0.4722
"Piratuba_ Araguari","tn7","t1",0,0,0,0,1,14.3,0.4326
"Piratuba_ Araguari","tn7","t1",0,1,0,1,0,1,0.4326
"Piratuba_ Araguari","tn7","t1",0,1,0,1,0,1,0.4326
"Piratuba_ Araguari","tn7","t10",0,0,0,0,0,0,0.4131
"Piratuba_ Araguari","tn7","t11",0,0,0,0,0,0,0.4092
"Piratuba_ Araguari","tn7","t12",0,0,0,0,0,0,0.4119
"Piratuba_ Araguari","tn7","t13",0,0,0,0,0,0,0.42
"Piratuba_ Araguari","tn7","t14",0,0,0,0,0,0,0.426
"Piratuba_ Araguari","tn7","t15",0,0,0,0,0,0,0.4197
"Piratuba_ Araguari","tn7","t16",0,0,0,0,0,0,0.4212
"Piratuba_central","tn7","t17",0,0,0,0,0,0,0.4185
"Piratuba_ Araguari","tn7","t2",1,1,0,0,1,1,0.4293
"Piratuba_ Araguari","tn7","t3",0,0,0,0,0,0,0.4095
"Piratuba_ Araguari","tn7","t4",0,0,0,0,0,0,0.3945
"Piratuba_ Araguari","tn7","t5",0,0,0,0,0,0,0.414
"Piratuba_ Araguari","tn7","t6",0,0,0,0,0,0,0.4062
"Piratuba_ Araguari","tn7","t7",0,0,0,0,0,0,0.411
"Piratuba_ Araguari","tn7","t8",0,0,0,0,0,0,0.4251
"Piratuba_ Araguari","tn7","t9",0,0,0,0,0,0,0.4356
"Piratuba_Noroeste","tn8","t1",0,0,0,0,0,0,0.5004
"Piratuba_Noroeste","tn8","t10",0,1,0,1,0,1,0.48
"Piratuba_central","tn8","t11",0,0,0,0,0,0,0.4848
"Piratuba_central","tn8","t12",0,0,0,0,1,14.3,0.4734
"Piratuba_central","tn8","t13",0,0,0,0,0,0,0.4707
"Piratuba_central","tn8","t14",0,0,0,0,0,0,0.4632
"Piratuba_central","tn8","t15",0,0,0,0,0,0,0.4731
"Piratuba_Noroeste","tn8","t2",0,0,0,0,0,0,0.4713
"Piratuba_Noroeste","tn8","t3",0,0,0,0,0,0,0.48
"Piratuba_Noroeste","tn8","t4",0,0,0,0,0,0,0.4698
"Piratuba_Noroeste","tn8","t5",0,0,0,0,0,0,0.4617
"Piratuba_Noroeste","tn8","t6",0,0,0,0,0,0,0.4707
"Piratuba_Noroeste","tn8","t7",0,0,0,0,0,0,0.4758
"Piratuba_Noroeste","tn8","t8",0,0,0,0,0,0,0.4659
"Piratuba_Noroeste","tn8","t9",0,4,0,1,0,4,0.4701
"Piratuba_ Araguari","tn9","t1",0,0,0,1,0,14.3,0.4209
"Piratuba_ Araguari","tn9","t10",0,0,0,0,0,0,0.4383
"Piratuba_ Araguari","tn9","t11",0,0,0,0,0,0,0.4452
"Piratuba_ Araguari","tn9","t12",0,0,0,0,0,0,0.4332
"Piratuba_ Araguari","tn9","t13",0,0,0,0,0,0,0.4218
"Piratuba_ Araguari","tn9","t14",0,0,0,0,0,0,0.4266
"Piratuba_ Araguari","tn9","t15",0,0,0,0,0,0,0.453
"Piratuba_ Araguari","tn9","t2",0,0,0,0,1,14.3,0.4395
"Piratuba_ Araguari","tn9","t3",0,0,0,0,0,0,0.4224
"Piratuba_ Araguari","tn9","t4",0,0,0,0,0,0,0.4302
"Piratuba_ Araguari","tn9","t5",0,0,0,0,0,0,0.4248
"Piratuba_ Araguari","tn9","t6",2,2,0,0,1,2,0.4101
"Piratuba_ Araguari","tn9","t7",0,0,0,0,0,0,0.3837
"Piratuba_ Araguari","tn9","t8",0,0,0,0,0,0,0.4206
"Piratuba_ Araguari","tn9","t9",0,0,0,0,0,0,0.4398
"Piratuba_Noroeste","tz10","t1",0,0,0,0,0,0,0.5004
"Piratuba_Noroeste","tz10","t10",0,0,0,0,0,0,0.486
"Piratuba_Noroeste","tz10","t2",0,0,0,0,0,0,0.474
"Piratuba_Noroeste","tz10","t3",0,0,0,0,0,0,0.4707
"Piratuba_Noroeste","tz10","t4",0,0,0,0,0,0,0.4908
"Piratuba_Noroeste","tz10","t5",0,0,0,0,0,0,0.4776
"Piratuba_Noroeste","tz10","t6",0,0,0,0,0,0,0.4752
"Piratuba_Noroeste","tz10","t7",0,0,0,0,0,0,0.4872
"Piratuba_Noroeste","tz10","t8",0,0,0,0,0,0,0.492
"Piratuba_Noroeste","tz10","t9",0,0,0,0,0,0,0.4908
"Piratuba_Noroeste","tz11","t1",0,0,0,0,0,0,0.453197765363129
"Piratuba_Noroeste","tz11","t10",0,0,0,0,0,0,0.4908
"Piratuba_Noroeste","tz11","t11",0,0,0,0,0,0,0.486
"Piratuba_Noroeste","tz11","t2",0,0,0,0,0,0,0.5004
"Piratuba_Noroeste","tz11","t3",0,0,0,0,0,0,0.474
"Piratuba_Noroeste","tz11","t4",0,0,0,0,0,0,0.4707
"Piratuba_Noroeste","tz11","t5",0,0,0,0,0,0,0.4908
"Piratuba_Noroeste","tz11","t6",0,0,0,0,0,0,0.4776
"Piratuba_Noroeste","tz11","t7",0,0,0,0,0,0,0.4752
"Piratuba_Noroeste","tz11","t8",0,0,0,0,0,0,0.4872
"Piratuba_Noroeste","tz11","t9",0,0,0,0,0,0,0.492
"","tz12","t1",0,0,0,0,0,0,0.4998
"Piratuba_Noroeste","tz12","t10",0,0,0,0,0,0,0.4788
"Piratuba_Noroeste","tz12","t11",0,0,0,0,0,0,0.4749
